gross_perforated_length,total_proppant,total_fluid,true_vertical_depth,ffs_frac_type,proppant_intensity,frac_fluid_intensity,proppant_to_frac_fluid_ratio,frac_fluid_to_proppant_ratio,bin_lateral_length,relative_well_position,well_family_relationship,frac_seasoning,OilPeakRate,dist-x,dist-y,bottom-dist
9687.007874,1080571.429,5718028.385,8409.448819,Slickwater Linear Hybrid,111.54852379999998,590.2780775,0.188976227,5.291670901,2.0,Inner Well,Infill Child Well,60.0,194.7833635,10018.95399999991,5197.314999999711,10554.038418239064
9874.015748,1105142.857,6020991.432,8634.84252,Slickwater Linear Hybrid,111.9243563,609.7814289,0.183548319,5.448156673,2.0,Inner Well,Infill Child Well,60.0,295.333379,10041.351999999955,5150.591999999946,10509.951764830563
9874.015748,1110000.0,6089780.442000001,8923.228346,Slickwater Linear Hybrid,112.4162679,616.748099,0.182272581,5.486288687,2.0,Inner Well,Infill Child Well,84.0,205.6309842,10049.461999999941,5123.5779999999795,10453.02422205646
9874.015748,1110142.857,5802565.397999999,8406.496062999999,Slickwater Linear Hybrid,112.43073590000002,587.660132,0.191319318,5.226863697,2.0,Inner Well,Infill Child Well,48.0,210.8123342,9736.435999999987,4716.444999999832,10034.972828546068
9125.984252,1023428.571,5419482.839,8683.070866,Slickwater Linear Hybrid,112.1444595,593.8518727999999,0.188842478,5.295418742,2.0,Inner Well,Sibling Well,51.0,35.95238652,9819.576000000001,4748.962000000058,10267.756337835326
9879.92126,1005428.571,5919156.416,8046.259843000001,Slickwater Linear Hybrid,101.7648365,599.1096751,0.1698601119999999,5.887197345,2.0,Outer Well,Sibling Well,82.0,285.8809966,9844.457999999984,4620.420000000158,10124.367243602246
9874.015748,1101857.143,6031205.932999999,8883.858268,Slickwater Linear Hybrid,111.5915926,610.8159119,0.182692675,5.473673217999999,2.0,Inner Well,Infill Child Well,67.0,133.4230365,9880.059000000008,4538.072000000393,10395.990667857724
9874.015748,1105714.2859999998,6108969.445,8890.748031000001,Slickwater Linear Hybrid,111.9822283,618.6914829,0.1809984969999999,5.524907767,2.0,Inner Well,Infill Child Well,104.0,159.8571676,9722.180000000051,5681.081999999937,11000.420577554352
7059.055118000001,1281857.143,6812576.185,7582.677165000001,Slickwater Crosslink Hybrid,181.5904709,965.0832967,0.188160412,5.314614209,1.5,Standalone Well,Standalone Well,32.0,375.8452963,9247.02500000014,4438.002000000095,9577.705665847425
9440.944882,1284142.857,6681942.534,7694.881890000001,Slickwater Crosslink Hybrid,136.0184678,707.7620532000001,0.1921810689999999,5.203426159,2.0,Standalone Well,Standalone Well,54.0,460.7024523,9374.23900000006,4383.078000000212,9552.13322321235
9874.015748,1111142.857,5907112.914,8398.622047,Slickwater Linear Hybrid,112.5320118,598.2482776,0.188102525,5.31624973,2.0,Outer Well,Sibling Well,74.0,180.02383740000002,9852.569000000018,4593.405000000028,10152.483908108703
10598.4252,693984.7492389999,563123.9443,8232.283465,Undefined,70.02934594999999,53.13279415,0.6527806331,3.3804255481,2.0,Standalone Well,Standalone Well,0.0,363.0000562,10049.90399999998,4954.186999999918,10632.885125763163
10096.45669,1317285.7140000002,8990860.534,7400.590551,Slickwater Only,130.4701,890.4966176,0.146513864,6.825292673,2.0,Outer Well,Sibling Well,60.0,151.64288059999998,9360.882999999914,4625.701999999816,9577.811883957083
8211.614173,1093428.571,7421857.661,7223.425197,Slickwater Only,133.1563501,903.8244496,0.147325457,6.787693182999999,1.5,Outer Well,Sibling Well,95.0,330.8143369,9488.568999999901,4325.4240000001155,9510.259881069058
10064.96063,1323714.2859999998,8780951.752,7342.519684999999,Slickwater Only,131.5170853,872.4278289999999,0.150748384,6.633570285,2.0,Inner Well,Sibling Well,63.0,202.434952,9336.695000000065,4439.060999999987,9709.88486419582
6474.409449,875428.5714,5839189.688999999,7179.133858,Slickwater Only,135.21365590000002,901.8876139,0.149922955,6.670092661,1.5,Outer Well,Sibling Well,58.0,225.345273,9218.21100000001,4794.489999999991,9256.378539023815
9988.188976,1302285.7140000002,8642476.207,7334.645668999999,Slickwater Only,130.3825666,865.2695926000001,0.1506843269999999,6.636390242,2.0,Inner Well,Sibling Well,98.0,143.8690699,9539.810999999987,3864.4449999998324,9728.455706343044
9175.19685,1224428.571,8220163.879,7269.685039,Slickwater Only,133.4498422,895.9114462000001,0.148954277,6.713469507999999,2.0,Outer Well,Sibling Well,78.0,154.7416906,8681.379000000074,4519.11400000006,9560.090861704624
9872.047244,1304000.0,8799249.874,7241.141731999999,Slickwater Only,132.09012959999998,891.3297978,0.148194451,6.747891007000001,2.0,Unknown,Unknown,69.0,247.1512287,9118.936999999918,3403.5460000000894,9887.355304291328
9925.19685,1464000.0,6855780.966,7883.858268000001,Slickwater Linear Hybrid,147.5033717,690.7450874,0.213542411,4.682910496,2.0,Outer Well,Sibling Well,64.0,170.9674868,9931.931999999797,3790.1699999999255,9415.399573113467
10173.22835,1334142.857,7479428.728999999,7632.874016,Slickwater Only,131.14252539999998,735.2070035,0.178374968,5.606167802000001,2.0,Outer Well,Infill Child Well,50.0,270.3571847,10189.601999999955,4636.673000000184,10459.351011319966
10077.75591,1309000.0,7304753.297,7635.826771999999,Slickwater Only,129.8900283,724.8392762999999,0.179198386,5.580407407999999,2.0,Standalone Well,Standalone Well,35.0,362.5595799,10115.707000000053,4613.121999999974,10165.50321893678
10062.99213,841276.75003,4549685.737439999,7872.047243999999,Slickwater Linear Hybrid,120.143100721,647.46735254,0.190663509,5.3577554738,2.0,Inner Well,Infill Child Well,69.0,168.027407,9552.862000000197,4570.7639999999665,9580.053771069666
10108.26772,1033428.571,7088310.526000001,7742.125984,Slickwater Only,102.23597159999998,701.2388991,0.145793355,6.859023178999999,2.0,Standalone Well,Standalone Well,96.0,32.94365589,10709.429000000004,4944.41100000008,11177.024202631042
10125.98425,1037428.571,8067205.427,8098.425197,Slickwater Only,102.4521218,796.6835842,0.128598259,7.776155052000001,2.0,Outer Well,Sibling Well,80.0,15.37698651,10797.013000000268,4770.084999999963,10959.145436788936
1359.251969,107206.098458,831035.1750700001,4931.102362,Slickwater Crosslink Hybrid,28.1556305001,217.943512714,0.15523020240000002,8.3396305904,1.3534311677459787,Standalone Well,Standalone Well,49.42192140341184,9.488096706,188.3513355186442,1534.0100000000093,1004.7235487050901
2921.259843,168428.5714,1888326.542,6966.535433,Slickwater Linear Hybrid,57.6561417,646.4082772999999,0.0891946219999999,11.21143833,1.0,Standalone Well,Standalone Well,48.0,23.52063856,188.3513355186442,637.4679999998771,1270.1830332906666
5654.527559,142142.8571,2328720.36,8239.173228,Slickwater Linear Hybrid,25.13788387,411.8328784,0.0610390409999999,16.38295731,1.0,Standalone Well,Standalone Well,55.0,79.04210407,188.3513355186442,1074.469999999972,583.1407119204727
4708.661417,265142.8571,2981021.354,7427.165354000001,Slickwater Linear Hybrid,56.30960344,633.0931638999999,0.088943629,11.24307623,1.0,Standalone Well,Standalone Well,39.0,153.1793888,188.3513355186442,2300.939999999944,2061.7433965527466
7153.543306999999,560187.8571,2959902.6010000003,7802.165354000001,Undefined,78.30914459,413.7673421,0.189258882,5.28376787,1.5,Standalone Well,Standalone Well,47.0,213.3833664,7281.6720000000205,3250.064999999944,6863.400877406951
6471.456693,468189.9286,2524415.641,7940.944881999999,Slickwater Linear Hybrid,72.3469152,390.084607,0.185464676,5.391862333,1.5,Standalone Well,Standalone Well,28.0,151.39288059999998,7122.807999999961,3231.712999999756,7034.063677467777
3385.826772,272857.1429,1814414.781,9170.275591,Slickwater Crosslink Hybrid,80.58803987,535.8852956999999,0.150383003,6.649687677999999,1.0,Standalone Well,Standalone Well,18.0,95.30953856,4111.62099999981,1830.46800000011,3679.6469929667874
8821.850394,74428.57143,380850.5589,9123.031496,Slickwater Crosslink Hybrid,8.436843531000001,43.17127835,0.1954272339999999,5.116994074,2.0,Standalone Well,Standalone Well,25.0,128.2024008,8887.684000000125,3836.243999999948,8837.251326872383
4701.771654,155285.7143,888088.1374,6598.425197,Slickwater Crosslink Hybrid,33.02706421,188.8837236,0.174853945,5.719058842999999,1.0,Standalone Well,Standalone Well,72.0,65.85040702,5081.030999999959,2137.469000000274,4761.145435615182
6909.448819,560000.0,2960657.672,7848.425197,Slickwater Linear Hybrid,81.04843305,428.4940449,0.189147163,5.2868887010000005,1.5,Standalone Well,Standalone Well,52.1,227.36908280000003,7188.2639999999665,3282.6830000001937,7444.379383669347
7698.818898,615714.2857,3170174.526,7510.826771999999,Slickwater Crosslink Hybrid,79.97516163,411.7741394,0.194220943,5.148775333,1.5,Standalone Well,Standalone Well,17.0,222.6095583,7600.211000000127,3323.6100000001024,7546.603190557523
6599.409449,658142.8571,3533881.714,7191.929134,Slickwater Crosslink Hybrid,99.72753808,535.4845371,0.186237942,5.369475145,1.5,Standalone Well,Standalone Well,36.0,393.6631562,6611.216000000015,2875.9489999997895,6490.955359152914
3667.322835,156285.7143,944423.6343,5134.84252,Slickwater Crosslink Hybrid,42.61575033,257.5239969,0.165482638,6.042930018,1.0,Standalone Well,Standalone Well,80.0,6.619048642999999,4499.999000000069,537.0549999999348,3940.893978443613
6934.055118000001,588307.0714,3093598.61,7624.015748000001,Slickwater Linear Hybrid,84.84314898,446.1456618,0.190169167,5.25847599,1.5,Standalone Well,Standalone Well,29.0,290.0714735,7292.219000000041,3248.591000000015,7195.014721386252
4442.913386,371857.1429,2321044.169,7934.055118000001,Slickwater Crosslink Hybrid,83.69668966,522.4149037,0.160211145,6.241763035,1.0,Standalone Well,Standalone Well,40.0,97.29763411,5205.371000000043,2316.280000000028,4828.051017597131
7566.929134,603428.5714,2915586.249,7451.771654000001,Slickwater Crosslink Hybrid,79.7455032,385.30640330000006,0.206966462,4.831700696,1.5,Standalone Well,Standalone Well,28.0,281.52385310000005,7487.55299999984,3442.3799999998882,7649.466314743531
6841.535433,570814.2857,2875767.112,7720.472441,Slickwater Linear Hybrid,83.43365189,420.33943110000007,0.198491138,5.038008304,1.5,Standalone Well,Standalone Well,38.0,163.9285968,7286.336000000127,3154.2410000003874,7268.597500542952
5651.574803,86285.71429,606160.8081,7951.771654000001,Slickwater Linear Hybrid,15.26755237,107.2552039,0.142347894,7.025042478,1.0,Standalone Well,Standalone Well,68.0,145.9524035,7006.954999999842,3286.6379999998026,6809.145217051941
6821.850394,587857.1429,4045904.364,8224.409448999999,Slickwater Linear Hybrid,86.17268174,593.0801954,0.145296846,6.882461859,1.5,Standalone Well,Standalone Well,46.0,241.3202754,6791.159999999916,3151.5130000000354,6680.763787461736
5008.858268,237857.1429,1504554.233,5071.850394,Slickwater Crosslink Hybrid,47.48729753,300.3786796,0.158091438,6.325453231,1.0,Standalone Well,Standalone Well,25.0,0.47619055,5765.152999999933,693.2450000001118,5066.617832613938
4947.834646,252142.8571,1598143.247,6268.700787,Slickwater Crosslink Hybrid,50.96024326,322.9985159,0.157772376,6.338245174,1.0,Standalone Well,Standalone Well,31.0,83.55953674,6134.846000000136,799.063000000082,5308.520391491614
6669.291339,645766.7143,3779582.585,7686.023622,Slickwater Linear Hybrid,96.82688632,566.7142719,0.1708566219999999,5.85286064,1.5,Standalone Well,Standalone Well,48.0,278.4881383,7010.189000000013,3318.037000000244,6675.13643392569
6389.763779999999,584857.1429,3512838.615,7943.897637999999,Slickwater Linear Hybrid,91.53032303,549.7603255,0.166491321,6.006319078,1.5,Standalone Well,Standalone Well,51.0,304.33338039999995,6912.966000000015,3120.3579999997746,6798.862736941927
6884.84252,564369.0,3327468.182,7878.937008,Slickwater Linear Hybrid,81.97268106,483.3034557,0.169609135,5.89590885,1.5,Standalone Well,Standalone Well,47.0,320.381002,6846.545999999857,3119.416000000201,6776.171720854099
4283.464567,664142.8571,2811421.435,7199.80315,Slickwater Linear Hybrid,155.0480567,656.3428717999999,0.236230274,4.233157678,1.0,Standalone Well,Standalone Well,30.0,159.3178818,4605.518999999855,2027.7839999997523,4342.60399575769
6901.574803,720714.2857,3742683.722,7266.732282999999,Slickwater Only,104.427512,542.2941617,0.1925661739999999,5.1930200310000005,1.5,Standalone Well,Standalone Well,68.0,352.2500545,7115.21399999992,3181.569000000134,7033.7718261498385
7650.590551,684857.1429,3770907.381,7598.425197,Undefined,89.51689916,492.8910201000001,0.181616007,5.506122584,1.5,Standalone Well,Standalone Well,55.0,228.2032666,7599.495000000112,3306.9280000000726,7611.69990220133
9181.102362,737000.0,4400536.3,7669.291339,Slickwater Linear Hybrid,80.27358491,479.3036965,0.1674795869999999,5.970876934,2.0,Standalone Well,Standalone Well,76.0,227.0119399,9188.705000000075,4159.250999999931,9023.409208474657
7087.598425,642285.7143,3845731.429,7656.496063,Slickwater Linear Hybrid,90.62106453,542.6000738,0.167012628,5.987571174,1.5,Standalone Well,Standalone Well,56.0,240.4762277,7249.877999999793,3261.727000000188,7059.612249960703
6706.692913,642142.8571,3710406.074,7564.96063,Slickwater Crosslink Hybrid,95.74657218,553.2392972,0.173065385,5.778162963,1.5,Standalone Well,Standalone Well,56.0,231.2976548,6870.203999999911,3033.2030000002123,6675.898451825235
7455.708661,730142.8571,3963459.113,7326.771654000001,Slickwater Crosslink Hybrid,97.93071193,531.6005887,0.184218592,5.42833375,1.5,Standalone Well,Standalone Well,85.0,370.7945018,7580.353000000119,3349.2299999999814,7642.014119539368
6993.110236,607285.7143,3642949.326,8151.574803,Slickwater Linear Hybrid,86.84057505,520.9340626000001,0.166701664,5.998740362,1.5,Standalone Well,Standalone Well,47.0,87.10715634,6752.273999999976,3135.743999999948,6875.849015143962
6621.062992,597428.5714,3752962.438,8160.433070999999,Slickwater Linear Hybrid,90.23151904,566.8217387999999,0.159188529,6.2818596520000005,1.5,Standalone Well,Standalone Well,47.0,318.5000493,6672.425000000047,3086.315999999875,6344.225608408126
9151.574803,814000.0,4987682.296,7786.417323000001,Slickwater Linear Hybrid,88.94644009,545.0080891,0.163202055,6.127373828,2.0,Standalone Well,Standalone Well,39.0,254.0497842,8858.523000000045,4110.01099999994,8745.67257428834
1175.19685,52998.42857,395792.5613,8383.858268,Slickwater Crosslink Hybrid,45.09749031,336.78831010000005,0.13390456,7.468005597999999,1.3534311677459787,Standalone Well,Standalone Well,63.0,26.63733405,1649.905999999959,675.8829999996815,1110.7937808126658
7564.96063,776428.5714,4278907.781,7407.480315000001,Slickwater Crosslink Hybrid,102.6348463,565.6219497000001,0.18145485,5.511012782000001,1.5,Standalone Well,Standalone Well,33.0,244.6663077,7522.08899999992,3368.9199999999255,7561.068606112339
6471.456693,639285.7143,3660163.924,7410.433070999999,Slickwater Linear Hybrid,98.78544269,565.5857865,0.174660405,5.7253960820000005,1.5,Standalone Well,Standalone Well,40.0,239.5857514,6922.616000000155,3146.6019999997225,7081.174155454709
6829.724409,1010714.286,4026275.825,7294.291339,Slickwater Crosslink Hybrid,147.98756509999998,589.5224440000001,0.251029569,3.983594456,1.5,Standalone Well,Standalone Well,39.0,387.7460918,6531.492000000086,3091.030000000028,6513.4078644693045
6840.551181,999000.0,4064587.403,7610.236220000001,Slickwater Crosslink Hybrid,146.0408633,594.1900433999999,0.2457814039999999,4.068656058999999,1.5,Standalone Well,Standalone Well,30.0,164.3571683,6669.302000000142,3133.8809999998193,6467.008909177316
9192.913386,877857.1429,5660290.876,7507.874016,Slickwater Only,95.49281126,615.7232902000001,0.155090465,6.447849655,2.0,Standalone Well,Standalone Well,95.0,379.4302175,9315.215999999782,4194.453000000212,9443.632621499712
7550.19685,670714.2857,3740491.579,7436.023622,Slickwater Linear Hybrid,88.83401307,495.4164313,0.179311802,5.576877753,1.5,Standalone Well,Standalone Well,32.0,483.1548367,7747.857000000076,3409.3610000000335,7864.420339877571
8201.771654,827142.8571,4541113.203,7483.267717000001,Slickwater Linear Hybrid,100.8492911,553.6746687000001,0.182145395,5.490119589,1.5,Standalone Well,Standalone Well,42.0,417.5405408,8427.405999999959,3471.342000000179,8280.779377657853
6967.519684999999,621285.7143,3981771.997,8439.96063,Slickwater Linear Hybrid,89.16884951,571.4762465,0.156032469,6.408922506000001,1.5,Standalone Well,Standalone Well,67.0,285.88893310000003,6790.156000000192,3157.6109999998007,6926.464076198391
6699.80315,627142.8571,3886285.34,8052.165354000001,Slickwater Crosslink Hybrid,93.60616172,580.0596305,0.161373343,6.196810336,1.5,Standalone Well,Standalone Well,34.0,281.8663135,6920.602999999886,3076.8259999998845,6927.744225195639
7655.511811,803714.2857,4319078.252,7958.661417,Slickwater Crosslink Hybrid,104.9850494,564.1789025,0.186084678,5.373897576,1.5,Standalone Well,Standalone Well,33.0,391.6579971000001,7512.911999999778,3329.258000000147,7615.560083868675
9227.362205,912142.8571,4952540.838,7307.086614,Slickwater Crosslink Hybrid,98.8519619,536.7233591,0.184176746,5.429567089,2.0,Standalone Well,Standalone Well,107.0,303.0496501,9405.846999999834,4084.4139999998733,9463.256053097546
4816.929134,444142.8571,1945100.468,6801.181102,Slickwater Crosslink Hybrid,92.20456536,403.8050828,0.2283392889999999,4.37944782,1.0,Standalone Well,Standalone Well,95.0,28.21305855,5053.162000000011,2770.4620000000577,5239.082559131211
4828.740157,443857.1429,1886815.292,7466.535433,Slickwater Crosslink Hybrid,91.91986489,390.7469092,0.235241438,4.250951736,1.0,Standalone Well,Standalone Well,113.0,207.9829687,5158.8569999998435,2509.1390000001993,5102.929824876919
6660.433071,690857.1429,4262349.35,7815.944881999999,Slickwater Linear Hybrid,103.7255589,639.9507817000001,0.162083651,6.169653733,1.5,Standalone Well,Standalone Well,73.0,286.1429014,6849.18200000003,3045.3209999999963,6601.433955884331
9005.905512000001,914285.7143,5481892.122,7388.779528,Slickwater Crosslink Hybrid,101.520687,608.6997154000001,0.166782872,5.995819509,2.0,Standalone Well,Standalone Well,80.0,256.8571826,9368.148000000045,4110.33899999992,9510.18382190237
6792.322834999999,651857.1429,3711548.646,7276.574803,Slickwater Linear Hybrid,95.96969383,546.4328972999999,0.1756294219999999,5.69380682,1.5,Standalone Well,Standalone Well,101.0,224.5595586,6555.310999999987,3289.090000000084,6484.918602293814
6917.322834999999,684000.0,3901055.366,7314.96063,Slickwater Linear Hybrid,98.88218554,563.9545036000001,0.175337168,5.703297318,1.5,Standalone Well,Standalone Well,36.0,215.6837635,7140.948000000091,3162.2980000001844,6859.54412393194
9682.086614,875142.8571,5288891.6280000005,7626.968504,Slickwater Linear Hybrid,90.38783601,546.2553515999999,0.165468102,6.043460887,2.0,Outer Well,Infill Child Well,50.0,248.6889274,9732.552000000142,4193.264999999898,9801.563717043453
6498.0314960000005,589000.0,3673232.64,7835.629921,Slickwater Linear Hybrid,90.6428355,565.2839082,0.160349223,6.236388183,1.5,Standalone Well,Standalone Well,51.0,191.7976487,6642.385000000009,3036.5210000001825,6428.8087221775195
6648.622047,574571.4286,3644846.231,7734.251969,Slickwater Linear Hybrid,86.41962567,548.2107728,0.157639415,6.343591152,1.5,Standalone Well,Standalone Well,28.0,190.9047914,6899.073000000091,3065.060000000056,6954.848878994923
6937.007874,640571.4286,563673.0872,7859.251969,Slickwater Linear Hybrid,92.34117075,81.2559388,1.136423652,0.879953526,1.5,Standalone Well,Standalone Well,50.0,326.8532252,6815.185999999987,3084.158999999985,6654.204157282442
9412.401575,1125142.857,5920419.297,7847.440945,Undefined,119.5383397,629.0019874,0.190044455,5.26192675,2.0,Standalone Well,Standalone Well,57.0,244.0119425,9524.199000000022,4390.8539999998175,9796.30172823102
7461.614173000001,717428.5714,4127108.877,7423.228345999999,Slickwater Linear Hybrid,96.14924529,553.1120721,0.173833207,5.752640808,1.5,Standalone Well,Standalone Well,62.0,141.6651013,7576.9220000000205,3784.0440000002272,7875.477524560741
6497.047243999999,645285.7143,3645348.136,7440.944881999999,Slickwater Linear Hybrid,99.31984331,561.0776708999999,0.177016211,5.649200122000001,1.5,Standalone Well,Standalone Well,31.0,169.7250263,6379.651000000071,2884.4159999999683,6175.024930179134
9227.362205,908857.1429,4987699.272,8167.322834999999,Slickwater Crosslink Hybrid,98.4958781,540.5335958,0.182219716,5.487880368,2.0,Outer Well,Sibling Well,120.0,514.1449208,9198.258000000147,4278.921000000089,9468.539502599398
7631.889764,560547.5642939999,2481937.884,7442.913386,Slickwater Crosslink Hybrid,96.41492673100001,325.206202,0.21667413239999997,5.6013709762,1.5,Outer Well,Sibling Well,59.0,191.2528074,7852.087999999989,3514.4230000001844,7637.124607643472
7631.889764,1436571.429,2040589.709,7494.094488,Slickwater Crosslink Hybrid,188.2327278,267.3767274,0.7039981740000001,1.42045823,1.5,Outer Well,Sibling Well,75.0,220.7143199,7988.787999999942,3201.883000000147,7413.1717629685445
7641.732282999999,2241571.429,9504096.614,7481.299212999999,Slickwater Crosslink Hybrid,293.3328917,1243.709706,0.235853182,4.239925836,1.5,Outer Well,Sibling Well,76.0,269.4663115,7985.014000000199,3403.8630000001285,7848.284935631609
7677.165354000001,1155571.429,4994529.975,7496.062992,Slickwater Crosslink Hybrid,150.5205861,650.5695455,0.231367403,4.322130032,1.5,Outer Well,Sibling Well,82.0,265.7635332,7874.2070000001695,3582.7549999998882,7841.991273904861
6995.078740000001,728714.2857,3171685.038,7865.15748,Slickwater Crosslink Hybrid,104.1752799,453.4166313999999,0.229756195,4.352439771,1.5,Outer Well,Sibling Well,81.0,235.0833697,6865.594999999972,3337.6049999997485,6772.49835821628
6995.078740000001,810571.4286,3312831.382,7869.094488,Slickwater Crosslink Hybrid,115.8773845,473.5945805,0.244676331,4.087032018,1.5,Outer Well,Sibling Well,76.0,226.6428922,7081.424999999814,2856.124000000069,6952.340241699808
6844.488189,863285.7143,3212166.6160000004,7779.527559,Slickwater Crosslink Hybrid,126.1286002,469.3070581,0.268754961,3.720861544,1.5,Inner Well,Sibling Well,48.0,276.1905189,6962.844999999972,3128.0089999998454,6656.49284685127
6796.259843000001,664428.5714,3531887.0110000004,7897.637795000001,Slickwater Crosslink Hybrid,97.76385642,519.6809852,0.188122828,5.315676,1.5,Standalone Well,Standalone Well,47.0,260.14170690000003,6801.506000000052,3170.2990000001155,6567.145369738108
7034.448819,750571.4286,4030133.481,7843.503937,Slickwater Crosslink Hybrid,106.69939440000002,572.9138962999999,0.186239843,5.369420321000001,1.5,Standalone Well,Standalone Well,54.0,448.369117,7157.724000000162,3175.848000000231,7053.802114040328
6914.370079,653428.5714,3860786.359,8107.283465,Slickwater Linear Hybrid,94.50297916,558.3713795,0.1692475339999999,5.908505578,1.5,Standalone Well,Standalone Well,46.0,275.8571855,6586.766999999993,3313.94299999997,6643.449946675941
7719.488189,843857.1429,4694640.727,7498.031496,Slickwater Linear Hybrid,109.3151673,608.1544024,0.179749036,5.563312187,1.5,Standalone Well,Standalone Well,83.0,214.3333665,7831.304000000004,3654.7949999999255,7897.930709012229
7432.086614,738714.2857,4221304.606000001,7766.732282999999,Slickwater Linear Hybrid,99.39527404,567.9837742999999,0.174996679,5.714394167000001,1.5,Standalone Well,Standalone Well,31.0,314.551636,7627.28199999989,3559.0520000001416,7749.466216367768
5905.511811,583428.5714,3266453.529,7310.03937,Slickwater Only,98.79390476,553.1194642999999,0.1786122369999999,5.598720545,1.0,Standalone Well,Standalone Well,70.0,384.5833929,6062.914000000106,2760.7600000000093,6001.430445027923
9186.023622,907000.0,5544137.179,7662.401575,Slickwater Only,98.73695489,603.540488,0.163596241,6.1126099,2.0,Standalone Well,Standalone Well,47.0,204.8829682,9300.016000000061,4315.623000000138,9700.756271429927
6667.322835,843714.2857,4424413.685,7205.708661,Slickwater Crosslink Hybrid,126.5446877,663.5967381,0.190695162,5.243971519,1.5,Standalone Well,Standalone Well,208.0,111.2063664,6964.959999999963,3080.3829999999143,7021.614653506635
8025.590551,696714.2857,4935034.692,7095.472441,Slickwater Crosslink Hybrid,86.81159116,614.9123433,0.1411771809999999,7.083297692,1.5,Standalone Well,Standalone Well,61.0,71.15477292,7381.256000000052,4058.1810000000987,7884.150036491087
7781.496063,673428.5714,4939868.478999999,7312.992126,Slickwater Crosslink Hybrid,86.54230059999999,634.8224607000001,0.136325203,7.335400796,1.5,Outer Well,Infill Child Well,23.0,210.9476517,7531.304999999935,3731.7060000000056,7677.040106294676
6743.110236,653571.4286,548266.0849,7540.354331,Slickwater Linear Hybrid,96.92432804,81.30759629,1.192069775,0.83887707,1.5,Standalone Well,Standalone Well,34.0,241.8280341,6710.449000000022,3028.024999999907,6402.259495416928
7284.448819,659428.5714,4003814.477,7690.944881999999,Slickwater Linear Hybrid,90.52552744,549.6386311000001,0.164700082,6.071642403999999,1.5,Outer Well,Infill Child Well,50.0,198.9643165,7041.158000000054,3186.210999999894,7040.866958077721
6570.866142,637857.1429,3640465.635,7347.440945,Slickwater Linear Hybrid,97.07352564,554.0313189,0.175213065,5.707336942,1.5,Standalone Well,Standalone Well,31.0,256.9432937,7028.64000000013,3173.9139999996405,6555.021543245894
6801.181102,718442.8571390001,3828234.509,7562.007874,Slickwater Only,97.20068970599999,562.877896,0.16612196070000002,6.0617935387,1.5,Standalone Well,Standalone Well,42.0,136.5845449,7055.907999999821,3144.6810000000987,6839.309922879561
9230.314961,911142.8571,5327537.563,8078.740156999999,Slickwater Only,98.71200073,577.1783071000001,0.17102514,5.847093592999999,2.0,Outer Well,Sibling Well,74.0,541.3929409,9297.064999999944,4282.996000000276,9469.78238024937
7590.551181,783878.0714,4310566.166999999,7468.503937,Slickwater Linear Hybrid,103.2702439,567.8857917,0.1818503739999999,5.499026346,1.5,Outer Well,Sibling Well,142.0,177.5833608,7732.726999999955,3434.276000000071,7744.455280684077
8930.11811,930142.8571,4640871.218,7845.472441,Slickwater Linear Hybrid,104.1579569,519.6875518,0.200424191,4.989417682,2.0,Standalone Well,Standalone Well,62.0,298.1268934,8227.876000000164,5540.586999999825,10014.682930390523
7368.110235999999,814316.2143,3932629.609,7005.905512,Slickwater Crosslink Hybrid,110.5190053,533.7365325000001,0.207066593,4.829364244,1.5,Inner Well,Sibling Well,81.0,306.7500475,7768.876000000164,3349.651000000071,7842.043485792388
6718.503937,931000.00001,4180069.064,7642.716535,Slickwater Only,136.926779142,622.1726001000001,0.2299897158,4.4015730162999995,1.5,Standalone Well,Standalone Well,66.0,163.1928824,6908.675999999978,3147.0820000001695,6906.131022259436
8417.322834999999,935857.1429,4581382.209,7330.708661,Slickwater Linear Hybrid,111.1822798,544.2802062999999,0.204273972,4.8953862710000005,1.5,Standalone Well,Standalone Well,31.0,357.7024363,8214.795999999857,4550.221000000136,8956.278120549217
6407.480315,639285.7143,3899962.615,7189.96063,Slickwater Only,99.77177968,608.6577599999999,0.163920985,6.100500181,1.5,Standalone Well,Standalone Well,76.0,139.3473122,6703.7619999998715,3033.208999999799,6639.771601146915
7088.582676999999,933428.5714,3535304.7610000004,7587.598425,Slickwater Crosslink Hybrid,131.6805649,498.7322463,0.264030581,3.787440057,1.5,Outer Well,Sibling Well,30.0,332.8452896,6979.639999999898,3109.4280000000726,7054.1150268946185
7230.314961,955142.8571,3576262.4110000003,7585.629921,Slickwater Crosslink Hybrid,132.1025242,494.6205567,0.267078516,3.744217301,1.5,Outer Well,Sibling Well,43.0,251.5357532,7208.459999999963,2618.006000000052,6985.075322767515
6595.472441,629714.2857,3690236.143,7495.078740000001,Slickwater Linear Hybrid,95.47675187,559.510509,0.170643358,5.8601753620000006,1.5,Standalone Well,Standalone Well,31.0,276.9286143,6662.142999999924,3027.8189999999013,6423.629222152254
9229.330709,1211857.143,8020828.312999999,7372.047243999999,Slickwater Only,131.30498640000002,869.0585012,0.1510887769999999,6.618625272999999,2.0,Standalone Well,Standalone Well,68.0,287.2262349,9074.986999999965,4498.023999999743,9298.787973168097
6379.92126,787714.2857,4761188.88,7330.708661,Slickwater Only,123.4677128,746.2770598,0.165444872,6.044309423,1.5,Outer Well,Sibling Well,53.0,276.41670939999995,6880.5490000001155,2964.369999999879,6508.292905001693
